dataset_id,row_id,latitude,longitude,species_name,scientific_name,common_name,itis_tsn,group_size,series_id,date_time,timezone,ds_type,platform,provider,lprecision,tprecision,oceano,notes,last_mod
945,945_802,41.478889,-71.256944,Humpback whale,Megaptera novaeangliae,Humpback Whale,180530,1,,8/10/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_802"", ""obsDate"": ""2001-08-10"", ""longitude"": -71.257, ""latitude"": 41.479, ""SST"": {""PF51"": {""YEAR"": 15.75}, ""OISST"": {""DAY"": 20.39, ""8DAYS"": 20.79, ""MONTH"": 20.5, ""YEAR"": 11.94}, ""HYCOM"": {""MONTH"": 21.62, ""YEAR"": 12.68}}, ""SSH"": {""AVISO"": {""8DAYS"": -5.66}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.48}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 2.3}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 32.07, ""YEAR"": 32.16}}, ""BATH"": {""ETOPO1"": -2.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_826,41.4025,-71.476111,Minke whale,Balaenoptera acutorostrata,Minke Whale,180524,1,,7/30/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_826"", ""obsDate"": ""2001-07-30"", ""longitude"": -71.476, ""latitude"": 41.403, ""SSH"": {""AVISO"": {""8DAYS"": -6.77}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.79, ""MONTH"": 2.55, ""8DAYS"": 2.67}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.38, ""MONTH"": 2.35, ""YEAR"": 2.61}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 18.88, ""8DAYS"": 18.85, ""MONTH"": 18.9, ""YEAR"": 11.94}, ""HYCOM"": {""MONTH"": 20.4, ""YEAR"": 12.52}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.56, ""YEAR"": 32.02}}, ""BATH"": {""ETOPO1"": 17.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_956,41.641667,-71.340278,Leatherback - Dermochelys coriacea,Dermochelys coriacea,Leatherback Sea Turtle,173843,1,,7/9/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_956"", ""obsDate"": ""2001-07-09"", ""longitude"": -71.34, ""latitude"": 41.642, ""SST"": {""PF51"": {""YEAR"": 17.4}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -1.31}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}], ""WDPA"": [{""WDPAID"": 555586877, ""NAME"": ""Narragansett Bay"", ""DESIG_ENG"": ""National Estuarine Research Reserve"", ""NO_TAKE"": ""Not Reported""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -1.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_915,41.301944,-72.068333,Leatherback - Dermochelys coriacea,Dermochelys coriacea,Leatherback Sea Turtle,173843,1,,7/4/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_915"", ""obsDate"": ""2001-07-04"", ""longitude"": -72.068, ""latitude"": 41.302, ""SST"": {""PF51"": {""YEAR"": 11.4}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": 19.06, ""YEAR"": 12.59}}, ""SSH"": {""AVISO"": {""8DAYS"": -7.72}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 3.11, ""MONTH"": 3.27, ""8DAYS"": 2.73}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 4.02, ""MONTH"": 3.36, ""YEAR"": 3.08}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 29.8, ""YEAR"": 30.35}}, ""BATH"": {""ETOPO1"": -10.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_381,41.457778,-71.203889,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,7/1/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_381"", ""obsDate"": ""2001-07-01"", ""longitude"": -71.204, ""latitude"": 41.458, ""SSH"": {""AVISO"": {""8DAYS"": -0.57}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.75, ""MONTH"": 2.26, ""8DAYS"": 2.08}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.21, ""YEAR"": 2.67}}, ""BATH"": {""S2004"": -1, ""ETOPO1"": -11.0}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 17.86, ""8DAYS"": 18.71, ""MONTH"": 18.94, ""YEAR"": 11.98}, ""HYCOM"": {""MONTH"": 19.57, ""YEAR"": 12.69}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.65, ""YEAR"": 32.14}}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_379,41.44,-71.458333,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,6/30/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_379"", ""obsDate"": ""2001-06-30"", ""longitude"": -71.458, ""latitude"": 41.44, ""SSH"": {""AVISO"": {""8DAYS"": -7.57}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 18.75, ""8DAYS"": 19.09, ""MONTH"": 16.53, ""YEAR"": 11.94}, ""HYCOM"": {""MONTH"": 17.93, ""YEAR"": 12.52}}, ""SALINITY"": {""HYCOM"": {""MONTH"": 31.43, ""YEAR"": 32.02}}, ""BATH"": {""ETOPO1"": 16.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_380,41.374444,-71.6,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,6/30/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_380"", ""obsDate"": ""2001-06-30"", ""longitude"": -71.6, ""latitude"": 41.374, ""SSH"": {""AVISO"": {""8DAYS"": -7.57}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 3.37}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 3.13}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 18.95, ""8DAYS"": 19.05, ""MONTH"": 16.42, ""YEAR"": 11.88}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -4.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_1089,41.302222,-71.840278,Leatherback - Dermochelys coriacea,Dermochelys coriacea,Leatherback Sea Turtle,173843,1,,6/25/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_1089"", ""obsDate"": ""2001-06-25"", ""longitude"": -71.84, ""latitude"": 41.302, ""SST"": {""PF51"": {""YEAR"": 12.075}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": 16.86, ""YEAR"": 12.6}}, ""SSH"": {""AVISO"": {""8DAYS"": -8.52}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 4.31, ""MONTH"": 8.89}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 6.65, ""YEAR"": 4.27}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 30.28, ""YEAR"": 31.51}}, ""BATH"": {""ETOPO1"": -22.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_500,41.370556,-71.622222,Unknown Species ,Caniformia,pinnipeds,552303,1,,6/15/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_500"", ""obsDate"": ""2001-06-15"", ""longitude"": -71.622, ""latitude"": 41.371, ""SSH"": {""AVISO"": {""8DAYS"": -12.78}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 3.37}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": 3.13}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 16.27, ""8DAYS"": 16.19, ""MONTH"": 16.42, ""YEAR"": 11.88}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -2.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_378,41.324444,-71.801389,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,6/14/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_378"", ""obsDate"": ""2001-06-14"", ""longitude"": -71.801, ""latitude"": 41.324, ""SST"": {""PF51"": {""YEAR"": 14.85, ""MONTH"": 16.725, ""8DAYS"": 16.725}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -14.01}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.98, ""MONTH"": 3, ""8DAYS"": 2.78}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.94, ""YEAR"": 2.89}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -9.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_1088,41.492222,-71.285278,Leatherback - Dermochelys coriacea,Dermochelys coriacea,Leatherback Sea Turtle,173843,1,,6/13/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_1088"", ""obsDate"": ""2001-06-13"", ""longitude"": -71.285, ""latitude"": 41.492, ""SST"": {""PF51"": {""YEAR"": 17.4}, ""OISST"": {""DAY"": 16.15, ""8DAYS"": 15.92, ""MONTH"": 16.53, ""YEAR"": 11.94}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -7.66}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.48, ""MONTH"": 2.09}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.07, ""YEAR"": 2.3}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -4.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_851,41.155833,-71.608611,Short-finned pilot whale,Globicephala macrorhynchus,Short-finned Pilot Whale,180466,1,,6/7/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_851"", ""obsDate"": ""2001-06-07"", ""longitude"": -71.609, ""latitude"": 41.156, ""SST"": {""PF51"": {""YEAR"": 11.85, ""MONTH"": 13.5}, ""OISST"": {""DAY"": 13.98, ""8DAYS"": 13.58, ""MONTH"": 16.36, ""YEAR"": 12.14}, ""HYCOM"": {""MONTH"": 17.35, ""YEAR"": 12.85}}, ""SSH"": {""AVISO"": {""8DAYS"": -15.56}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.43, ""MONTH"": 1.86, ""8DAYS"": 1.93}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 1.83, ""MONTH"": 1.85, ""YEAR"": 2.32}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 30.22, ""YEAR"": 31.71}}, ""BATH"": {""ETOPO1"": -3.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_854,41.492222,-71.385278,Striped dolphin,Stenella coeruleoalba,Striped Dolphin,180434,1,,6/4/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_854"", ""obsDate"": ""2001-06-04"", ""longitude"": -71.385, ""latitude"": 41.492, ""SSH"": {""AVISO"": {""8DAYS"": -10.7}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 2.48, ""MONTH"": 2.09, ""8DAYS"": 2.09}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": 2.07, ""MONTH"": 2.07, ""YEAR"": 2.3}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SST"": {""OISST"": {""DAY"": 13.09, ""8DAYS"": 12.87, ""MONTH"": 16.53, ""YEAR"": 11.94}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -3.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_673,41.293056,-72.934722,Unknown Species ,Caniformia,pinnipeds,552303,1,,5/30/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_673"", ""obsDate"": ""2001-05-30"", ""longitude"": -72.935, ""latitude"": 41.293, ""SST"": {""PF51"": {""YEAR"": 5.175}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -8.84}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 11.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_773,41.635556,-71.344444,Harbor porpoise,Phocoena phocoena,Harbor Porpoise,180473,1,,5/22/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_773"", ""obsDate"": ""2001-05-22"", ""longitude"": -71.344, ""latitude"": 41.636, ""SST"": {""PF51"": {""YEAR"": 17.4}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -10.31}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}], ""WDPA"": [{""WDPAID"": 555586877, ""NAME"": ""Narragansett Bay"", ""DESIG_ENG"": ""National Estuarine Research Reserve"", ""NO_TAKE"": ""Not Reported""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -4.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_627,41.149722,-73.222222,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,5/20/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_627"", ""obsDate"": ""2001-05-20"", ""longitude"": -73.222, ""latitude"": 41.15, ""SST"": {""PF51"": {""YEAR"": 3.75}, ""OISST"": {""DAY"": 11.13, ""8DAYS"": 11.28, ""MONTH"": 11.13, ""YEAR"": 12.31}, ""HYCOM"": {""MONTH"": 12.26, ""YEAR"": 12.85}}, ""SSH"": {""AVISO"": {""8DAYS"": -10.26}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 7.31, ""MONTH"": 4.48}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 4.62, ""YEAR"": 7.26}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 26.11, ""YEAR"": 27.64}}, ""BATH"": {""ETOPO1"": -1.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_17,41.316389,-71.879722,Grey Seal,Halichoerus grypus,Atlantic gray seal,180653,1,,5/18/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_17"", ""obsDate"": ""2001-05-18"", ""longitude"": -71.88, ""latitude"": 41.316, ""SST"": {""PF51"": {""YEAR"": 16.95}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": 11.28, ""YEAR"": 12.64}}, ""SSH"": {""AVISO"": {""8DAYS"": -11.6}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 4.31, ""MONTH"": 2.84}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": 2.8, ""YEAR"": 4.27}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 28.03, ""YEAR"": 31.06}}, ""BATH"": {""ETOPO1"": -1.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_626,41.212778,-73.036389,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,5/10/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_626"", ""obsDate"": ""2001-05-10"", ""longitude"": -73.036, ""latitude"": 41.213, ""SST"": {""PF51"": {""YEAR"": 17.4}, ""OISST"": {""DAY"": 10.25, ""8DAYS"": 10.67, ""MONTH"": 11.13, ""YEAR"": 12.31}, ""HYCOM"": {""MONTH"": 12.67, ""YEAR"": 12.75}}, ""SSH"": {""AVISO"": {""8DAYS"": -6.9}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": 26.0, ""YEAR"": 27.7}}, ""BATH"": {""ETOPO1"": 9.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_625,41.024722,-73.574722,Harbor Seal,Phoca vitulina,Harbor Seal,180649,1,,5/10/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_625"", ""obsDate"": ""2001-05-10"", ""longitude"": -73.575, ""latitude"": 41.025, ""SST"": {""PF51"": {""YEAR"": 11.625, ""MONTH"": 11.625}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -8.69}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 0.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_672,41.346111,-71.958889,Unknown Species ,Caniformia,pinnipeds,552303,1,,5/9/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_672"", ""obsDate"": ""2001-05-09"", ""longitude"": -71.959, ""latitude"": 41.346, ""SST"": {""PF51"": {""YEAR"": 16.35}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -10.86}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""LME"": [{""LME_NUMBER"": 7, ""LME_NAME"": ""Northeast U.S. Continental Shelf""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 11.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_567,41.274722,-72.742222,Harp Seal,Pagophilus groenlandicus,Harp Seal,622022,1,,5/4/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_567"", ""obsDate"": ""2001-05-04"", ""longitude"": -72.742, ""latitude"": 41.275, ""SST"": {""PF51"": {""YEAR"": 10.8}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -9.48}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": 28.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
945,945_499,41.6833,-71.3,Unknown Species ,Caniformia,pinnipeds,552303,1,,5/2/2001 0:00,,ptobs,shore,Mystic Aquarium,6,111000,"{""oid"": ""945_499"", ""obsDate"": ""2001-05-02"", ""longitude"": -71.3, ""latitude"": 41.683, ""SST"": {""PF51"": {""YEAR"": 2.925}, ""OISST"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}, ""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""SSH"": {""AVISO"": {""8DAYS"": -10.62}}, ""CHLOR-A"": {""SeaWiFS_etc"": {""YEAR"": 0}, ""SeaWiFS"": {""DAY"": -9999, ""8DAYS"": -9999, ""MONTH"": -9999, ""YEAR"": -9999}}, ""ZONE"": {""EEZ"": [{""MRGID"": 8456, ""COUNTRY"": ""United States"", ""SOVEREIGN"": ""United States""}], ""MEOW"": [{""ECO_CODE"": 20041, ""PROVINCE"": ""Cold Temperate Northwest Atlantic""}]}, ""SALINITY"": {""HYCOM"": {""MONTH"": -9999, ""YEAR"": -9999}}, ""BATH"": {""ETOPO1"": -4.0}}","Time was not available, so 00:00:00 was used.",4/9/2013 17:19
